fecha,AAPL.close,variacion_precio,AAPL.volume,mes,year,dia,mes_year
2021-01-04,129.41000366210938,0.9752807391744132,143301900,1,2021,4,1-2021
2021-01-05,131.00999450683594,1.0123637338648421,97664900,1,2021,5,1-2021
2021-01-06,126.5999984741211,0.9663384763176619,155088000,1,2021,6,1-2021
2021-01-07,130.9199981689453,1.0341232207495428,109578200,1,2021,7,1-2021
2021-01-08,132.0500030517578,1.0086312625925513,105158200,1,2021,8,1-2021
2021-01-11,128.97999572753906,0.9767511756662706,100384500,1,2021,11,1-2021
2021-01-12,128.8000030517578,0.9986044915355597,91951100,1,2021,12,1-2021
2021-01-13,130.88999938964844,1.0162266792575367,88636800,1,2021,13,1-2021
2021-01-14,128.91000366210938,0.9848728265201928,90221800,1,2021,14,1-2021
2021-01-15,127.13999938964844,0.9862694575891848,111598500,1,2021,15,1-2021
2021-01-19,127.83000183105469,1.0054271074777308,90757300,1,2021,19,1-2021
2021-01-20,132.02999877929688,1.0328561127128284,104319500,1,2021,20,1-2021
2021-01-21,136.8699951171875,1.0366583078288232,120150900,1,2021,21,1-2021
2021-01-22,139.07000732421875,1.016073736286376,114459400,1,2021,22,1-2021
2021-01-25,142.9199981689453,1.0276838329040348,157611700,1,2021,25,1-2021
2021-01-26,143.16000366210938,1.0016792995818566,98390600,1,2021,26,1-2021
2021-01-27,142.05999755859375,0.9923162470286611,140843800,1,2021,27,1-2021
2021-01-28,137.08999633789062,0.9650147732921563,142621100,1,2021,28,1-2021
2021-01-29,131.9600067138672,0.9625794021368316,177523800,1,2021,29,1-2021
2021-02-01,134.13999938964844,1.016520101279687,106239800,2,2021,32,2-2021
2021-02-02,134.99000549316406,1.0063367087176327,83305400,2,2021,33,2-2021
2021-02-03,133.94000244140625,0.9922216237570938,89880900,2,2021,34,2-2021
2021-02-04,137.38999938964844,1.025757778746879,84183100,2,2021,35,2-2021
2021-02-05,136.75999450683594,0.9954144778687585,75693800,2,2021,36,2-2021
2021-02-08,136.91000366210938,1.0010968789214594,71297200,2,2021,39,2-2021
2021-02-09,136.00999450683594,0.993426271775621,76774200,2,2021,40,2-2021
2021-02-10,135.38999938964844,0.9954415473698417,73046600,2,2021,41,2-2021
2021-02-11,135.1300048828125,0.998079662397459,64280000,2,2021,42,2-2021
2021-02-12,135.3699951171875,1.0017759951580194,60145100,2,2021,43,2-2021
2021-02-16,133.19000244140625,0.9838960422958273,80576300,2,2021,47,2-2021
2021-02-17,130.83999633789062,0.9823559872329798,97918500,2,2021,48,2-2021
2021-02-18,129.7100067138672,0.9913635764624659,96856700,2,2021,49,2-2021
2021-02-19,129.8699951171875,1.0012334314627955,87668800,2,2021,50,2-2021
2021-02-22,126,0.9702010066782906,103916400,2,2021,53,2-2021
2021-02-23,125.86000061035156,0.9988888937329489,158273000,2,2021,54,2-2021
2021-02-24,125.3499984741211,0.9959478616418462,111039900,2,2021,55,2-2021
2021-02-25,120.98999786376953,0.9652173860117621,148199500,2,2021,56,2-2021
2021-02-26,121.26000213623047,1.0022316247394678,164560400,2,2021,57,2-2021
2021-03-01,127.79000091552734,1.0538512177491197,116307900,3,2021,60,3-2021
2021-03-02,125.12000274658203,0.9791063608277908,102260900,3,2021,61,3-2021
2021-03-03,122.05999755859375,0.9755434373336291,112966300,3,2021,62,3-2021
2021-03-04,120.12999725341797,0.9841881013945678,178155000,3,2021,63,3-2021
2021-03-05,121.41999816894531,1.0107383746359875,153766600,3,2021,64,3-2021
2021-03-08,116.36000061035156,0.9583264895824393,154376600,3,2021,67,3-2021
2021-03-09,121.08999633789062,1.0406496708725377,129525800,3,2021,68,3-2021
2021-03-10,119.9800033569336,0.9908333222022759,111943300,3,2021,69,3-2021
2021-03-11,121.95999908447266,1.0165027143869023,103026500,3,2021,70,3-2021
2021-03-12,121.02999877929688,0.9923745464729657,88105100,3,2021,71,3-2021
2021-03-15,123.98999786376953,1.024456738943461,92403800,3,2021,74,3-2021
2021-03-16,125.56999969482422,1.0127429781294994,115227900,3,2021,75,3-2021
2021-03-17,124.76000213623047,0.9935494340960237,111932600,3,2021,76,3-2021
2021-03-18,120.52999877929688,0.966094875885665,121229700,3,2021,77,3-2021
2021-03-19,119.98999786376953,0.9955197799635247,185549500,3,2021,78,3-2021
2021-03-22,123.38999938964844,1.0283357078624094,111912300,3,2021,81,3-2021
2021-03-23,122.54000091552734,0.9931112855310347,95467100,3,2021,82,3-2021
2021-03-24,120.08999633789062,0.9800064912736077,88530500,3,2021,83,3-2021
2021-03-25,120.58999633789062,1.0041635441356263,98844700,3,2021,84,3-2021
2021-03-26,121.20999908447266,1.0051414111071435,94071200,3,2021,85,3-2021
2021-03-29,121.38999938964844,1.001485028516916,80819200,3,2021,88,3-2021
2021-03-30,119.9000015258789,0.9877255303463113,85671900,3,2021,89,3-2021
2021-03-31,122.1500015258789,1.0187656377928767,118323800,3,2021,90,3-2021
2021-04-01,123,1.0069586448096852,75089100,4,2021,91,4-2021
2021-04-05,125.9000015258789,1.0235772481778773,88651200,4,2021,95,4-2021
2021-04-06,126.20999908447266,1.0024622522226898,80171300,4,2021,96,4-2021
2021-04-07,127.9000015258789,1.0133904005519812,83466700,4,2021,97,4-2021
2021-04-08,130.36000061035156,1.0192337690001896,88844600,4,2021,98,4-2021
2021-04-09,133,1.0202516061467308,106686700,4,2021,99,4-2021
2021-04-12,131.24000549316406,0.9867669585952186,91420000,4,2021,102,4-2021
2021-04-13,134.42999267578125,1.0243065151561834,91266500,4,2021,103,4-2021
2021-04-14,132.02999877929688,0.9821468866529459,87222800,4,2021,104,4-2021
2021-04-15,134.5,1.018707878842232,89347100,4,2021,105,4-2021
2021-04-16,134.16000366210938,0.9974721461866868,84922400,4,2021,106,4-2021
2021-04-19,134.83999633789062,1.0050685201045004,94264200,4,2021,109,4-2021
2021-04-20,133.11000061035156,0.9871700105716117,94812300,4,2021,110,4-2021
2021-04-21,133.5,1.0029299029964704,68847100,4,2021,111,4-2021
2021-04-22,131.94000244140625,0.9883146250292603,84566500,4,2021,112,4-2021
2021-04-23,134.32000732421875,1.0180385390235949,78657500,4,2021,113,4-2021
2021-04-26,134.72000122070312,1.0029779174707671,66905100,4,2021,116,4-2021
2021-04-27,134.38999938964844,0.9975504614900198,66015800,4,2021,117,4-2021
2021-04-28,133.5800018310547,0.9939727839699942,107760100,4,2021,118,4-2021
2021-04-29,133.47999572753906,0.99925133925629,151101000,4,2021,119,4-2021
2021-04-30,131.4600067138672,0.9848667285111763,109839500,4,2021,120,4-2021
2021-05-03,132.5399932861328,1.0082153241830902,75135100,5,2021,123,5-2021
2021-05-04,127.8499984741211,0.9646144933636237,137564700,5,2021,124,5-2021
2021-05-05,128.10000610351562,1.0019554762016296,84000900,5,2021,125,5-2021
2021-05-06,129.74000549316406,1.0128024926737567,78128300,5,2021,126,5-2021
2021-05-07,130.2100067138672,1.003622639130595,78973300,5,2021,127,5-2021
2021-05-10,126.8499984741211,0.9741954683473013,88071200,5,2021,130,5-2021
2021-05-11,125.91000366210938,0.9925897136514078,126142800,5,2021,131,5-2021
2021-05-12,122.7699966430664,0.9750614968809829,112172300,5,2021,132,5-2021
2021-05-13,124.97000122070312,1.01791972499627,105861300,5,2021,133,5-2021
2021-05-14,127.44999694824219,1.019844728361323,81918000,5,2021,134,5-2021
2021-05-17,126.2699966430664,0.9907414646258879,74244600,5,2021,137,5-2021
2021-05-18,124.8499984741211,0.9887542709535402,63342900,5,2021,138,5-2021
2021-05-19,124.69000244140625,0.9987184939153363,92612000,5,2021,139,5-2021
2021-05-20,127.30999755859375,1.0210120704618535,76857100,5,2021,140,5-2021
2021-05-21,125.43000030517578,0.9852329173712165,79295400,5,2021,141,5-2021
2021-05-24,127.0999984741211,1.0133141845242937,63092900,5,2021,144,5-2021
2021-05-25,126.9000015258789,0.9984264598690541,72009500,5,2021,145,5-2021
2021-05-26,126.8499984741211,0.9996059649239042,56575900,5,2021,146,5-2021
2021-05-27,125.27999877929688,0.9876231792376055,94625600,5,2021,147,5-2021
2021-05-28,124.61000061035156,0.9946519941293611,71311100,5,2021,148,5-2021
2021-06-01,124.27999877929688,0.9973517227394406,67637100,6,2021,152,6-2021
2021-06-02,125.05999755859375,1.0062761408670597,59278900,6,2021,153,6-2021
2021-06-03,123.54000091552734,0.9878458606049928,76229200,6,2021,154,6-2021
2021-06-04,125.88999938964844,1.019022166559056,75169300,6,2021,155,6-2021
2021-06-07,125.9000015258789,1.00007945139629,71057600,6,2021,158,6-2021
2021-06-08,126.73999786376953,1.006671932706196,74403800,6,2021,159,6-2021
2021-06-09,127.12999725341797,1.0030771610874385,56877900,6,2021,160,6-2021
2021-06-10,126.11000061035156,0.9919767429788174,71186400,6,2021,161,6-2021
2021-06-11,127.3499984741211,1.009832668763525,53522400,6,2021,162,6-2021
2021-06-14,130.47999572753906,1.0245779135525785,96906500,6,2021,165,6-2021
2021-06-15,129.63999938964844,0.9935622596153003,62746300,6,2021,166,6-2021
2021-06-16,130.14999389648438,1.0039339286426798,91815000,6,2021,167,6-2021
2021-06-17,131.7899932861328,1.0126008410799683,96721700,6,2021,168,6-2021
2021-06-18,130.4600067138672,0.9899082886408678,108953300,6,2021,169,6-2021
2021-06-21,132.3000030517578,1.0141039111083767,79663300,6,2021,172,6-2021
2021-06-22,133.97999572753906,1.0126983570448143,74783600,6,2021,173,6-2021
2021-06-23,133.6999969482422,0.997910144885612,60214200,6,2021,174,6-2021
2021-06-24,133.41000366210938,0.9978310150130738,68711000,6,2021,175,6-2021
2021-06-25,133.11000061035156,0.9977512701932185,70783700,6,2021,176,6-2021
2021-06-28,134.77999877929688,1.0125460007609333,62111300,6,2021,179,6-2021
2021-06-29,136.3300018310547,1.0115002453316233,64556100,6,2021,180,6-2021
2021-06-30,136.9600067138672,1.0046211756352297,63261400,6,2021,181,6-2021
2021-07-01,137.27000427246094,1.002263416642797,52485800,7,2021,182,7-2021
2021-07-02,139.9600067138672,1.0195964329983336,78852600,7,2021,183,7-2021
2021-07-06,142.02000427246094,1.0147184728477843,108181800,7,2021,187,7-2021
2021-07-07,144.57000732421875,1.0179552385230584,104911600,7,2021,188,7-2021
2021-07-08,143.24000549316406,0.9908002921513868,105575500,7,2021,189,7-2021
2021-07-09,145.11000061035156,1.0130549779773412,99890800,7,2021,190,7-2021
2021-07-12,144.5,0.9957962882793342,76299700,7,2021,193,7-2021
2021-07-13,145.63999938964844,1.0078892691325152,100827100,7,2021,194,7-2021
2021-07-14,149.14999389648438,1.0241004842182484,127050800,7,2021,195,7-2021
2021-07-15,148.47999572753906,0.9955078900679653,106820300,7,2021,196,7-2021
2021-07-16,146.38999938964844,0.9859240544313742,93251400,7,2021,197,7-2021
2021-07-19,142.4499969482422,0.9730855764886023,121434600,7,2021,200,7-2021
2021-07-20,146.14999389648438,1.0259740051071151,96350000,7,2021,201,7-2021
2021-07-21,145.39999389648438,0.9948682857932158,74993500,7,2021,202,7-2021
2021-07-22,146.8000030517578,1.0096286740993274,77338200,7,2021,203,7-2021
2021-07-23,148.55999755859375,1.0119890631488297,71447400,7,2021,204,7-2021
2021-07-26,148.99000549316406,1.0028945068769317,72434100,7,2021,207,7-2021
2021-07-27,146.77000427246094,0.9850996634750444,104818600,7,2021,208,7-2021
2021-07-28,144.97999572753906,0.9878039892838121,118931200,7,2021,209,7-2021
2021-07-29,145.63999938964844,1.0045523774421246,56699500,7,2021,210,7-2021
2021-07-30,145.86000061035156,1.0015105824061048,70440600,7,2021,211,7-2021
2021-08-02,145.52000427246094,0.9976690227857677,62880000,8,2021,214,8-2021
2021-08-03,147.36000061035156,1.0126442845235597,64786600,8,2021,215,8-2021
2021-08-04,146.9499969482422,0.9972176733142564,56368300,8,2021,216,8-2021
2021-08-05,147.05999755859375,1.000748558098918,46397700,8,2021,217,8-2021
2021-08-06,146.13999938964844,0.9937440623948144,54126800,8,2021,218,8-2021
2021-08-09,146.08999633789062,0.9996578414399435,48908700,8,2021,221,8-2021
2021-08-10,145.60000610351562,0.9966459699729083,69023100,8,2021,222,8-2021
2021-08-11,145.86000061035156,1.001785676483084,48493500,8,2021,223,8-2021
2021-08-12,148.88999938964844,1.0207733358468245,72282600,8,2021,224,8-2021
2021-08-13,149.10000610351562,1.0014104823341263,59375000,8,2021,225,8-2021
2021-08-16,151.1199951171875,1.0135478801541393,103296000,8,2021,228,8-2021
2021-08-17,150.19000244140625,0.993845998505624,92229700,8,2021,229,8-2021
2021-08-18,146.36000061035156,0.9744989561968421,86326000,8,2021,230,8-2021
2021-08-19,146.6999969482422,1.0023230140507842,86960300,8,2021,231,8-2021
2021-08-20,148.19000244140625,1.010156820205591,60549600,8,2021,232,8-2021
2021-08-23,149.7100067138672,1.0102571310305628,60131800,8,2021,235,8-2021
2021-08-24,149.6199951171875,0.9993987603189964,48606400,8,2021,236,8-2021
2021-08-25,148.36000061035156,0.9915787023930253,58991300,8,2021,237,8-2021
2021-08-26,147.5399932861328,0.994472854402499,48597200,8,2021,238,8-2021
2021-08-27,148.60000610351562,1.0071845795419487,55802400,8,2021,239,8-2021
2021-08-30,153.1199951171875,1.0304171522746992,90956700,8,2021,242,8-2021
2021-08-31,151.8300018310547,0.9915752786881586,86453100,8,2021,243,8-2021
2021-09-01,152.50999450683594,1.00447864498176,80313700,9,2021,244,9-2021
2021-09-02,153.64999389648438,1.0074749159445897,71115500,9,2021,245,9-2021
2021-09-03,154.3000030517578,1.0042304535053308,57808700,9,2021,246,9-2021
2021-09-07,156.69000244140625,1.0154893022837255,82278300,9,2021,250,9-2021
2021-09-08,155.11000061035156,0.9899163839017392,74420200,9,2021,251,9-2021
2021-09-09,154.07000732421875,0.9932951242212592,57305700,9,2021,252,9-2021
2021-09-10,148.97000122070312,0.9668981251309778,140893200,9,2021,253,9-2021
2021-09-13,149.5500030517578,1.0038934136155064,102404300,9,2021,256,9-2021
2021-09-14,148.1199951171875,0.9904379277473141,109296300,9,2021,257,9-2021
2021-09-15,149.02999877929688,1.0061436922232505,83281300,9,2021,258,9-2021
2021-09-16,148.7899932861328,0.9983895491167554,68034100,9,2021,259,9-2021
2021-09-17,146.05999755859375,0.9816520206282346,129868800,9,2021,260,9-2021
2021-09-20,142.94000244140625,0.9786389485873032,123478900,9,2021,263,9-2021
2021-09-21,143.42999267578125,1.0034279433748845,75834000,9,2021,264,9-2021
2021-09-22,145.85000610351562,1.0168724363892616,76404300,9,2021,265,9-2021
2021-09-23,146.8300018310547,1.0067192025130498,64838200,9,2021,266,9-2021
2021-09-24,146.9199981689453,1.0006129288072487,53477900,9,2021,267,9-2021
2021-09-27,145.3699951171875,0.9894500199355064,74150700,9,2021,270,9-2021
2021-09-28,141.91000366210938,0.9761987234553533,108972300,9,2021,271,9-2021
2021-09-29,142.8300018310547,1.0064829691015713,74602000,9,2021,272,9-2021
2021-09-30,141.5,0.9906882180634019,89056700,9,2021,273,9-2021
2021-10-01,142.64999389648438,1.0081271653461794,94639600,10,2021,274,10-2021
2021-10-04,139.13999938964844,0.9753943592217535,98322000,10,2021,277,10-2021
2021-10-05,141.11000061035156,1.014158410445197,80861100,10,2021,278,10-2021
2021-10-06,142,1.0063071319240229,83221100,10,2021,279,10-2021
2021-10-07,143.2899932861328,1.0090844597614987,61732700,10,2021,280,10-2021
2021-10-08,142.89999389648438,0.9972782510438838,58773200,10,2021,281,10-2021
2021-10-11,142.80999755859375,0.9993702145434953,64452200,10,2021,284,10-2021
2021-10-12,141.50999450683594,0.9908969744837056,73035900,10,2021,285,10-2021
2021-10-13,140.91000366210938,0.995760081492353,78762700,10,2021,286,10-2021
2021-10-14,143.75999450683594,1.0202256104652485,69907100,10,2021,287,10-2021
2021-10-15,144.83999633789062,1.007512533892058,67940300,10,2021,288,10-2021
2021-10-18,146.5500030517578,1.011806177555252,85589200,10,2021,291,10-2021
2021-10-19,148.75999450683594,1.0150801187926117,76378900,10,2021,292,10-2021
2021-10-20,149.25999450683594,1.0033611187043774,58418800,10,2021,293,10-2021
2021-10-21,149.47999572753906,1.0014739463272126,61421000,10,2021,294,10-2021
2021-10-22,148.69000244140625,0.994715056805509,58883400,10,2021,295,10-2021
2021-10-25,148.63999938964844,0.9996637093890861,50720600,10,2021,298,10-2021
2021-10-26,149.32000732421875,1.0045748650253135,60893400,10,2021,299,10-2021
2021-10-27,148.85000610351562,0.9968523895148048,56094900,10,2021,300,10-2021
2021-10-28,152.57000732421875,1.0249916094603053,100077900,10,2021,301,10-2021
2021-10-29,149.8000030517578,0.9818443721604172,124953200,10,2021,302,10-2021
2021-11-01,148.9600067138672,0.9943925479253802,74588300,11,2021,305,11-2021
2021-11-02,150.02000427246094,1.0071159875860496,69122000,11,2021,306,11-2021
2021-11-03,151.49000549316406,1.0097987013654084,54511500,11,2021,307,11-2021
2021-11-04,150.9600067138672,0.9965014274204328,60394600,11,2021,308,11-2021
2021-11-05,151.27999877929688,1.0021197141706293,65463900,11,2021,309,11-2021
2021-11-08,150.44000244140625,0.9944474065000748,55020900,11,2021,312,11-2021
2021-11-09,150.80999755859375,1.0024594197765426,56787900,11,2021,313,11-2021
2021-11-10,147.9199981689453,0.9808368182717754,65187100,11,2021,314,11-2021
2021-11-11,147.8699951171875,0.9996619588130288,41000000,11,2021,315,11-2021
2021-11-12,149.99000549316406,1.0143369882057307,63804000,11,2021,316,11-2021
2021-11-15,150,1.0000666344854316,59222800,11,2021,319,11-2021
2021-11-16,151,1.0066666666666666,59256200,11,2021,320,11-2021
2021-11-17,153.49000549316406,1.0164901026037356,88807000,11,2021,321,11-2021
2021-11-18,157.8699951171875,1.028535992359571,137827700,11,2021,322,11-2021
2021-11-19,160.5500030517578,1.0169760436907656,117305600,11,2021,323,11-2021
2021-11-22,161.02000427246094,1.002927444483147,117467900,11,2021,326,11-2021
2021-11-23,161.41000366210938,1.0024220555167078,96041900,11,2021,327,11-2021
2021-11-24,161.94000244140625,1.003283555958566,69463600,11,2021,328,11-2021
2021-11-26,156.80999755859375,0.9683215709184106,76959800,11,2021,330,11-2021
2021-11-29,160.24000549316406,1.0218736559401365,88748200,11,2021,333,11-2021
2021-11-30,165.3000030517578,1.0315776172312325,174048100,11,2021,334,11-2021
2021-12-01,164.77000427246094,0.9967937158529215,152052500,12,2021,335,12-2021
2021-12-02,163.75999450683594,0.9938701842602683,136739200,12,2021,336,12-2021
2021-12-03,161.83999633789062,0.9882755359468142,118023100,12,2021,337,12-2021
2021-12-06,165.32000732421875,1.021502787105003,107497000,12,2021,340,12-2021
2021-12-07,171.17999267578125,1.0354463167913497,120405400,12,2021,341,12-2021
2021-12-08,175.0800018310547,1.0227830898594565,116998900,12,2021,342,12-2021
2021-12-09,174.55999755859375,0.9970299048033897,108923700,12,2021,343,12-2021
2021-12-10,179.4499969482422,1.028013287454401,115402700,12,2021,344,12-2021
2021-12-13,175.74000549316406,0.9793257647357432,153237000,12,2021,347,12-2021
2021-12-14,174.3300018310547,0.9919767632978467,139380400,12,2021,348,12-2021
2021-12-15,179.3000030517578,1.028509156017331,131063300,12,2021,349,12-2021
2021-12-16,172.25999450683594,0.9607361493301835,150185800,12,2021,350,12-2021
2021-12-17,171.13999938964844,0.9934982285330152,195432700,12,2021,351,12-2021
2021-12-20,169.75,0.9918779981617055,107499100,12,2021,354,12-2021
2021-12-21,172.99000549316406,1.0190869248492729,91185900,12,2021,355,12-2021
2021-12-22,175.63999938964844,1.0153187687862644,92135300,12,2021,356,12-2021
2021-12-23,176.27999877929688,1.0036438134358485,68356600,12,2021,357,12-2021
2021-12-27,180.3300018310547,1.0229748302689088,74919600,12,2021,361,12-2021
2021-12-28,179.2899932861328,0.9942327481042438,79144300,12,2021,362,12-2021
2021-12-29,179.3800048828125,1.0005020447322792,62348900,12,2021,363,12-2021
2021-12-30,178.1999969482422,0.9934217420980604,59773000,12,2021,364,12-2021
2021-12-31,177.57000732421875,0.9964647046306829,64062300,12,2021,365,12-2021
2022-01-03,182.00999450683594,1.0250041504729477,104487900,1,2022,3,1-2022
2022-01-04,179.6999969482422,0.9873084026794638,99310400,1,2022,4,1-2022
2022-01-05,174.9199981689453,0.9734001176378783,94537600,1,2022,5,1-2022
2022-01-06,172,0.983306664763825,96904000,1,2022,6,1-2022
2022-01-07,172.1699981689453,1.0009883614473565,86709100,1,2022,7,1-2022
2022-01-10,172.19000244140625,1.0001161890728565,106765600,1,2022,10,1-2022
2022-01-11,175.0800018310547,1.0167837815707788,76138300,1,2022,11,1-2022
2022-01-12,175.52999877929688,1.0025702361408266,74805200,1,2022,12,1-2022
2022-01-13,172.19000244140625,0.9809719343638225,84505800,1,2022,13,1-2022
2022-01-14,173.07000732421875,1.0051106618870742,80440800,1,2022,14,1-2022
2022-01-18,169.8000030517578,0.981105887016373,90956700,1,2022,18,1-2022
2022-01-19,166.22999572753906,0.978975222261153,94815000,1,2022,19,1-2022
2022-01-20,164.50999450683594,0.9896528829639007,91420500,1,2022,20,1-2022
2022-01-21,162.41000366210938,0.9872348737775971,122848900,1,2022,21,1-2022
2022-01-24,161.6199951171875,0.9951357149984094,162294600,1,2022,24,1-2022
2022-01-25,159.77999877929688,0.9886152927021408,115798400,1,2022,25,1-2022
2022-01-26,159.69000244140625,0.9994367484129542,108275300,1,2022,26,1-2022
2022-01-27,159.22000122070312,0.9970567899460357,121954600,1,2022,27,1-2022
2022-01-28,170.3300018310547,1.0697776694207621,179935700,1,2022,28,1-2022
2022-01-31,174.77999877929688,1.026125737688044,115541600,1,2022,31,1-2022
2022-02-01,174.61000061035156,0.99902735913644225,86213900,2,2022,32,2-2022
2022-02-02,175.83999633789062,1.0070442455944082,84914300,2,2022,33,2-2022
