fecha,AAPL.close,variacion_precio,AAPL.volume,mes,year,dia,mes_year
2022-02-03,172.89999389648438,0.9832802405446096,89418100,2,2022,34,2-2022
2022-02-04,172.38999938964844,0.9970503497695826,82465400,2,2022,35,2-2022
2022-02-07,171.66000366210938,0.9957654403960576,77251200,2,2022,38,2-2022
2022-02-08,174.8300018310547,1.0184667255115818,74829200,2,2022,39,2-2022
2022-02-09,176.27999877929688,1.0082937535494816,71285000,2,2022,40,2-2022
2022-02-10,172.1199951171875,0.9764011590031964,90865900,2,2022,41,2-2022
2022-02-11,168.63999938964844,0.9797815720063802,98670700,2,2022,42,2-2022
2022-02-14,168.8800048828125,1.0014231824835904,86185500,2,2022,45,2-2022
2022-02-15,172.7899932861328,1.0231524650063428,62527400,2,2022,46,2-2022
2022-02-16,172.5500030517578,0.9986110871942823,61177400,2,2022,47,2-2022
2022-02-17,168.8800048828125,0.9787308136537994,69589300,2,2022,48,2-2022
2022-02-18,167.3000030517578,0.9906442338620782,82772700,2,2022,49,2-2022
2022-02-22,164.32000732421875,0.9821877126528376,91162800,2,2022,53,2-2022
2022-02-23,160.07000732421875,0.9741358336747493,90009200,2,2022,54,2-2022
2022-02-24,162.74000549316406,1.0166801902091331,141147500,2,2022,55,2-2022
2022-02-25,164.85000610351562,1.0129654697009347,91974200,2,2022,56,2-2022
2022-02-28,165.1199951171875,1.0016377858882355,95056600,2,2022,59,2-2022
2022-03-01,163.1999969482422,0.98837210376864,83474400,3,2022,60,3-2022
2022-03-02,166.55999755859375,1.0205882394190067,79724800,3,2022,61,3-2022
2022-03-03,166.22999572753906,0.9980187209660675,76678400,3,2022,62,3-2022
2022-03-04,163.1699981689453,0.9815917846523363,83737200,3,2022,63,3-2022
2022-03-07,159.3000030517578,0.9762824345123757,96418800,3,2022,66,3-2022
2022-03-08,157.44000244140625,0.9883239135296988,131148300,3,2022,67,3-2022
2022-03-09,162.9499969482422,1.0349974239163682,91454900,3,2022,68,3-2022
2022-03-10,158.52000427246094,0.9728137909865174,105342000,3,2022,69,3-2022
2022-03-11,154.72999572753906,0.9760912916807163,96970100,3,2022,70,3-2022
2022-03-14,150.6199951171875,0.9734375963042823,108732100,3,2022,73,3-2022
2022-03-15,155.08999633789062,1.0296773427540302,92964300,3,2022,74,3-2022
2022-03-16,159.58999633789062,1.0290154110919956,102300200,3,2022,75,3-2022
2022-03-17,160.6199951171875,1.0064540309726941,75615400,3,2022,76,3-2022
2022-03-18,163.97999572753906,1.0209189435468486,123511700,3,2022,77,3-2022
2022-03-21,165.3800048828125,1.008537682593916,95811400,3,2022,80,3-2022
2022-03-22,168.82000732421875,1.0208005946295855,81532000,3,2022,81,3-2022
2022-03-23,170.2100067138672,1.008233617636202,98062700,3,2022,82,3-2022
2022-03-24,174.07000732421875,1.0226778712067173,90131400,3,2022,83,3-2022
2022-03-25,174.72000122070312,1.0037340947270355,80546200,3,2022,84,3-2022
2022-03-28,175.60000610351562,1.0050366579479408,90371900,3,2022,87,3-2022
2022-03-29,178.9600067138672,1.0191343991660846,100589400,3,2022,88,3-2022
2022-03-30,177.77000427246094,0.993350455985907,92633200,3,2022,89,3-2022
2022-03-31,174.61000061035156,0.9822242021366767,103049300,3,2022,90,3-2022
2022-04-01,174.30999755859375,0.9982818678729216,78751300,4,2022,91,4-2022
2022-04-04,178.44000244140625,1.0236934481134636,76468400,4,2022,94,4-2022
2022-04-05,175.05999755859375,0.9810580316264993,73401800,4,2022,95,4-2022
2022-04-06,171.8300018310547,0.9815492072855881,89058800,4,2022,96,4-2022
2022-04-07,172.13999938964844,1.001804094484609,77594700,4,2022,97,4-2022
2022-04-08,170.08999633789062,0.9880910708782012,76575500,4,2022,98,4-2022
2022-04-11,165.75,0.9744841176357659,72246700,4,2022,101,4-2022
2022-04-12,167.66000366210938,1.0115234006763762,79265200,4,2022,102,4-2022
2022-04-13,170.39999389648438,1.0163425395116714,70618900,4,2022,103,4-2022
2022-04-14,165.2899932861328,0.9700117324331842,75329400,4,2022,104,4-2022
2022-04-18,165.07000732421875,0.998669090865451,69023900,4,2022,108,4-2022
2022-04-19,167.39999389648438,1.0141151418724375,67723800,4,2022,109,4-2022
2022-04-20,167.22999572753906,0.9989844792404805,67929800,4,2022,110,4-2022
2022-04-21,166.4199981689453,0.995156385939796,87227800,4,2022,111,4-2022
2022-04-22,161.7899932861328,0.972178795014093,84882400,4,2022,112,4-2022
2022-04-25,162.8800048828125,1.0067372003332242,96046400,4,2022,115,4-2022
2022-04-26,156.8000030517578,0.9626718955747264,95623200,4,2022,116,4-2022
2022-04-27,156.57000732421875,0.9985331905416919,88063200,4,2022,117,4-2022
2022-04-28,163.63999938964844,1.0451554687021853,130216800,4,2022,118,4-2022
2022-04-29,157.64999389648438,0.9633952241780381,131747600,4,2022,119,4-2022
2022-05-02,157.9600067138672,1.0019664626031408,123055300,5,2022,122,5-2022
2022-05-03,159.47999572753906,1.0096226193281013,88966500,5,2022,123,5-2022
2022-05-04,166.02000427246094,1.0410083315784322,108256500,5,2022,124,5-2022
2022-05-05,156.77000427246094,0.9442838226601927,130525300,5,2022,125,5-2022
2022-05-06,157.27999877929688,1.0032531383104997,116124600,5,2022,126,5-2022
2022-05-09,152.05999755859375,0.9668107752974484,131577900,5,2022,129,5-2022
2022-05-10,154.50999450683594,1.016112041217797,115366700,5,2022,130,5-2022
2022-05-11,146.5,0.948158728939172,142689800,5,2022,131,5-2022
2022-05-12,142.55999755859375,0.9731057853828925,182602000,5,2022,132,5-2022
2022-05-13,147.11000061035156,1.031916408036467,113990900,5,2022,133,5-2022
2022-05-16,145.5399932861328,0.9893276642124609,86643800,5,2022,136,5-2022
2022-05-17,149.24000549316406,1.0254226492903362,78336300,5,2022,137,5-2022
2022-05-18,140.82000732421875,0.9435808237803168,109742900,5,2022,138,5-2022
2022-05-19,137.35000610351562,0.9753586064463559,136095600,5,2022,139,5-2022
2022-05-20,137.58999633789062,1.001747289579253,137426100,5,2022,140,5-2022
2022-05-23,143.11000061035156,1.0401192268288533,117726300,5,2022,143,5-2022
2022-05-24,140.36000061035156,0.9807840123801866,104132700,5,2022,144,5-2022
2022-05-25,140.52000427246094,1.0011399519906925,92482700,5,2022,145,5-2022
2022-05-26,143.77999877929688,1.0231995047517575,90601500,5,2022,146,5-2022
2022-05-27,149.63999938964844,1.0407567162338531,90978500,5,2022,147,5-2022
2022-05-31,148.83999633789062,0.9946538154569576,103718400,5,2022,151,5-2022
2022-06-01,148.7100067138672,0.9991266485674433,74286600,6,2022,152,6-2022
2022-06-02,151.2100067138672,1.0168112426005753,72348100,6,2022,153,6-2022
2022-06-03,145.3800048828125,0.961444338521281,88570300,6,2022,154,6-2022
2022-06-06,146.13999938964844,1.0052276412251364,71598400,6,2022,157,6-2022
2022-06-07,148.7100067138672,1.0175859267479974,67808200,6,2022,158,6-2022
2022-06-08,147.9600067138672,0.9949566272198274,53950200,6,2022,159,6-2022
2022-06-09,142.63999938964844,0.9640442884373015,69473000,6,2022,160,6-2022
2022-06-10,137.1300048828125,0.9613713226976093,91437900,6,2022,161,6-2022
2022-06-13,131.8800048828125,0.9617151621595398,122207100,6,2022,164,6-2022
2022-06-14,132.75999450683594,1.0066726538629218,84784300,6,2022,165,6-2022
2022-06-15,135.42999267578125,1.0201114664011819,91533000,6,2022,166,6-2022
2022-06-16,130.05999755859375,0.9603485534401287,108123900,6,2022,167,6-2022
2022-06-17,131.55999755859375,1.0115331387679307,134520300,6,2022,168,6-2022
2022-06-21,135.8699951171875,1.0327606995939185,81000500,6,2022,172,6-2022
2022-06-22,135.35000610351562,0.9961728929685808,73409200,6,2022,173,6-2022
2022-06-23,138.27000427246094,1.0215736833193203,72433800,6,2022,174,6-2022
2022-06-24,141.66000366210938,1.024517243689155,89116800,6,2022,175,6-2022
2022-06-27,141.66000366210938,1,70207900,6,2022,178,6-2022
2022-06-28,137.44000244140625,0.9702103549935749,67083400,6,2022,179,6-2022
2022-06-29,139.22999572753906,1.0130238158784661,66242400,6,2022,180,6-2022
2022-06-30,136.72000122070312,0.9819723149906018,98964500,6,2022,181,6-2022
2022-07-01,138.92999267578125,1.0161643609958033,71051600,7,2022,182,7-2022
2022-07-05,141.55999755859375,1.0189304327464417,73353800,7,2022,186,7-2022
2022-07-06,142.9199981689453,1.0096072381591321,74064300,7,2022,187,7-2022
2022-07-07,146.35000610351562,1.0239994960713314,66253700,7,2022,188,7-2022
2022-07-08,147.0399932861328,1.0047146371974125,64547800,7,2022,189,7-2022
2022-07-11,144.8699951171875,0.9852421227691258,63141600,7,2022,192,7-2022
2022-07-12,145.86000061035156,1.0068337511322702,77588800,7,2022,193,7-2022
2022-07-13,145.49000549316406,0.9974633544793688,71185600,7,2022,194,7-2022
2022-07-14,148.47000122070312,1.0204824772494705,78140700,7,2022,195,7-2022
2022-07-15,150.1699981689453,1.0114501039554455,76259900,7,2022,196,7-2022
2022-07-18,147.07000732421875,0.9793567897547752,81420900,7,2022,199,7-2022
2022-07-19,151,1.0267219179986677,82982400,7,2022,200,7-2022
2022-07-20,153.0399932861328,1.013509889312138,64823400,7,2022,201,7-2022
2022-07-21,155.35000610351562,1.0150941774615991,65086600,7,2022,202,7-2022
2022-07-22,154.08999633789062,0.9918892197224285,66675400,7,2022,203,7-2022
2022-07-25,152.9499969482422,0.9926017300490512,53623900,7,2022,206,7-2022
2022-07-26,151.60000610351562,0.9911736458211019,55138700,7,2022,207,7-2022
2022-07-27,156.7899932861328,1.0342347425703489,78620700,7,2022,208,7-2022
2022-07-28,157.35000610351562,1.003571738257306,81378700,7,2022,209,7-2022
2022-07-29,162.50999450683594,1.0327930613483784,101786900,7,2022,210,7-2022
2022-08-01,161.50999450683594,0.9938465323130761,67829400,8,2022,213,8-2022
2022-08-02,160.00999450683594,0.9907126490556811,59907000,8,2022,214,8-2022
2022-08-03,166.1300048828125,1.038247675683253,82507500,8,2022,215,8-2022
2022-08-04,165.80999755859375,0.9980737535977051,55474100,8,2022,216,8-2022
2022-08-05,165.35000610351562,0.9972257917987389,56697000,8,2022,217,8-2022
2022-08-08,164.8699951171875,0.9970970004922309,60276900,8,2022,220,8-2022
2022-08-09,164.9199981689453,1.0003032877615012,63135500,8,2022,221,8-2022
2022-08-10,169.24000549316406,1.0261945632560177,70170500,8,2022,222,8-2022
2022-08-11,168.49000549316406,0.9955684236843735,57149200,8,2022,223,8-2022
2022-08-12,172.10000610351562,1.0214256068173613,68039400,8,2022,224,8-2022
2022-08-15,173.19000244140625,1.0063335055155955,54091700,8,2022,227,8-2022
2022-08-16,173.02999877929688,0.9990761379995736,56377100,8,2022,228,8-2022
2022-08-17,174.5500030517578,1.0087846285799247,79542000,8,2022,229,8-2022
2022-08-18,174.14999389648438,0.9977083405999436,62290100,8,2022,230,8-2022
2022-08-19,171.52000427246094,0.984898135422349,70346300,8,2022,231,8-2022
2022-08-22,167.57000732421875,0.9769706340377209,69026800,8,2022,234,8-2022
2022-08-23,167.22999572753906,0.9979709280789024,54147100,8,2022,235,8-2022
2022-08-24,167.52999877929688,1.0017939547893464,53841500,8,2022,236,8-2022
2022-08-25,170.02999877929688,1.0149227005206005,51218200,8,2022,237,8-2022
2022-08-26,163.6199951171875,0.9623007486435984,78961000,8,2022,238,8-2022
2022-08-29,161.3800048828125,0.9863098013615592,73314000,8,2022,241,8-2022
2022-08-30,158.91000366210938,0.9846945027514609,77906200,8,2022,242,8-2022
2022-08-31,157.22000122070312,0.989365034280663,87991100,8,2022,243,8-2022
2022-09-01,157.9600067138672,1.0047068152106502,74229900,9,2022,244,9-2022
2022-09-02,155.80999755859375,0.9863889018492635,76957800,9,2022,245,9-2022
2022-09-06,154.52999877929688,0.9917848738890102,73714800,9,2022,249,9-2022
2022-09-07,155.9600067138672,1.0092539179826998,87449600,9,2022,250,9-2022
2022-09-08,154.4600067138672,0.9903821496830788,84923800,9,2022,251,9-2022
2022-09-09,157.3699951171875,1.0188397531842077,68028800,9,2022,252,9-2022
2022-09-12,163.42999267578125,1.0385079605173853,104956000,9,2022,255,9-2022
2022-09-13,153.83999633789062,0.9413204627811761,122656600,9,2022,256,9-2022
2022-09-14,155.30999755859375,1.009555390377639,87965400,9,2022,257,9-2022
2022-09-15,152.3699951171875,0.9810701018117196,90481100,9,2022,258,9-2022
2022-09-16,150.6999969482422,0.9890398489042352,162278800,9,2022,259,9-2022
2022-09-19,154.47999572753906,1.025082938658553,81474200,9,2022,262,9-2022
2022-09-20,156.89999389648438,1.0156654468919946,107689800,9,2022,263,9-2022
2022-09-21,153.72000122070312,0.9797323594679088,101696800,9,2022,264,9-2022
2022-09-22,152.74000549316406,0.9936248001577099,86652500,9,2022,265,9-2022
2022-09-23,150.42999267578125,0.9848761769392093,96029900,9,2022,266,9-2022
2022-09-26,150.77000427246094,1.0022602646628622,93339400,9,2022,269,9-2022
2022-09-27,151.75999450683594,1.0065662280713739,84442700,9,2022,270,9-2022
2022-09-28,149.83999633789062,0.9873484565205435,146691400,9,2022,271,9-2022
2022-09-29,142.47999572753906,0.9508809343951484,128138200,9,2022,272,9-2022
2022-09-30,138.1999969482422,0.9699607039048386,124925300,9,2022,273,9-2022
2022-10-03,142.4499969482422,1.0307525332405882,114311700,10,2022,276,10-2022
2022-10-04,146.10000610351562,1.0256230904420423,87830100,10,2022,277,10-2022
2022-10-05,146.39999389648438,1.0020533044519944,79471000,10,2022,278,10-2022
2022-10-06,145.42999267578125,0.993374308325525,68402200,10,2022,279,10-2022
2022-10-07,140.08999633789062,0.9632813270520098,85925600,10,2022,280,10-2022
2022-10-10,140.4199981689453,1.0023556416566586,74899000,10,2022,283,10-2022
2022-10-11,138.97999572753906,0.989745033042418,77033700,10,2022,284,10-2022
2022-10-12,138.33999633789062,0.995395025116398,70433700,10,2022,285,10-2022
2022-10-13,142.99000549316406,1.0336129050048255,113224000,10,2022,286,10-2022
2022-10-14,138.3800048828125,0.9677599801856644,88598000,10,2022,287,10-2022
2022-10-17,142.41000366210938,1.0291226957442998,85250900,10,2022,290,10-2022
2022-10-18,143.75,1.009409425626236,99136600,10,2022,291,10-2022
2022-10-19,143.86000061035156,1.0007652216372283,61758300,10,2022,292,10-2022
2022-10-20,143.38999938964844,0.9967329263262265,64522000,10,2022,293,10-2022
2022-10-21,147.27000427246094,1.0270591038379808,86548600,10,2022,294,10-2022
2022-10-24,149.4499969482422,1.014802693097965,75981900,10,2022,297,10-2022
2022-10-25,152.33999633789062,1.0193375674048981,74732300,10,2022,298,10-2022
2022-10-26,149.35000610351562,0.9803729138358177,88194300,10,2022,299,10-2022
2022-10-27,144.8000030517578,0.9695346309620894,109180200,10,2022,300,10-2022
2022-10-28,155.74000549316406,1.0755525014560656,164762400,10,2022,301,10-2022
2022-10-31,153.33999633789062,0.9845896425412751,97943200,10,2022,304,10-2022
2022-11-01,150.64999389648438,0.9824572681254099,80379300,11,2022,305,11-2022
2022-11-02,145.02999877929688,0.9626950192839095,93604600,11,2022,306,11-2022
2022-11-03,138.8800048828125,0.957595022076479,97918500,11,2022,307,11-2022
2022-11-04,138.3800048828125,0.9963997697118322,140814800,11,2022,308,11-2022
2022-11-07,138.9199981689453,1.00390224936464,83374600,11,2022,311,11-2022
2022-11-08,139.5,1.0041750780211596,89908500,11,2022,312,11-2022
2022-11-09,134.8699951171875,0.9668100008400538,74917800,11,2022,313,11-2022
2022-11-10,146.8699951171875,1.0889745713238388,118854000,11,2022,314,11-2022
2022-11-11,149.6999969482422,1.0192687541713108,93979700,11,2022,315,11-2022
2022-11-14,148.27999877929688,0.9905143740955702,73374100,11,2022,318,11-2022
2022-11-15,150.0399932861328,1.0118693992536076,89868300,11,2022,319,11-2022
2022-11-16,148.7899932861328,0.9916688879236605,64218300,11,2022,320,11-2022
2022-11-17,150.72000122070312,1.0129713557474176,80389400,11,2022,321,11-2022
2022-11-18,151.2899932861328,1.0037817944586866,74829600,11,2022,322,11-2022
2022-11-21,148.00999450683594,0.9783197903043498,58724100,11,2022,325,11-2022
2022-11-22,150.17999267578125,1.0146611597154345,51804100,11,2022,326,11-2022
2022-11-23,151.07000732421875,1.00592631969532,58301400,11,2022,327,11-2022
2022-11-25,148.11000061035156,0.9804063906112445,35195900,11,2022,329,11-2022
2022-11-28,144.22000122070312,0.9737357411814327,69246000,11,2022,332,11-2022
2022-11-29,141.1699981689453,0.9788517332828869,83763800,11,2022,333,11-2022
2022-11-30,148.02999877929688,1.0485938988406152,111380900,11,2022,334,11-2022
2022-12-01,148.30999755859375,1.0018915002472866,71250400,12,2022,335,12-2022
2022-12-02,147.80999755859375,0.9966286831081468,65447400,12,2022,336,12-2022
2022-12-05,146.6300048828125,0.9920168277161802,68826400,12,2022,339,12-2022
2022-12-06,142.91000366210938,0.9746300136614183,64727200,12,2022,340,12-2022
2022-12-07,140.94000244140625,0.986215092224328,69721100,12,2022,341,12-2022
2022-12-08,142.64999389648438,1.0121327616394007,62128300,12,2022,342,12-2022
2022-12-09,142.16000366210938,0.9965650875896247,76097000,12,2022,343,12-2022
2022-12-12,144.49000549316406,1.0163899955756381,70462700,12,2022,346,12-2022
2022-12-13,145.47000122070312,1.006782446468835,93886200,12,2022,347,12-2022
2022-12-14,143.2100067138672,0.9844641885758485,82291200,12,2022,348,12-2022
2022-12-15,136.5,0.9531456853621009,98931900,12,2022,349,12-2022
2022-12-16,134.50999450683594,0.9854212051782852,160156900,12,2022,350,12-2022
2022-12-19,132.3699951171875,0.9840904060884511,79592600,12,2022,353,12-2022
2022-12-20,132.3000030517578,0.9994712391930836,77432800,12,2022,354,12-2022
2022-12-21,135.4499969482422,1.0238094771264068,85928000,12,2022,355,12-2022
2022-12-22,132.22999572753906,0.9762273806330646,77852100,12,2022,356,12-2022
2022-12-23,131.86000061035156,0.9972018821058584,63814900,12,2022,357,12-2022
2022-12-27,130.02999877929688,0.9861216303459427,69007800,12,2022,361,12-2022
2022-12-28,126.04000091552734,0.9693147896544869,85438400,12,2022,362,12-2022
2022-12-29,129.61000061035156,1.0283243388518923,75703700,12,2022,363,12-2022
2022-12-30,129.92999267578125,1.0024688840669918,77034200,12,2022,364,12-2022
2023-01-03,125.06999969482422,0.9625952955059088,112117500,1,2023,3,1-2023
2023-01-04,126.36000061035156,1.0103142313798272,89113600,1,2023,4,1-2023
2023-01-05,125.0199966430664,0.989395346938805,80962700,1,2023,5,1-2023
2023-01-06,129.6199951171875,1.0367941017248157,87754700,1,2023,6,1-2023
2023-01-09,130.14999389648438,1.0040888659100604,70790800,1,2023,9,1-2023
2023-01-10,130.72999572753906,1.0044564107434073,63896200,1,2023,10,1-2023
2023-01-11,133.49000549316406,1.0211122914084483,69458900,1,2023,11,1-2023
2023-01-12,133.41000366210938,0.9994006904804661,71379600,1,2023,12,1-2023
2023-01-13,134.75999450683594,1.010119112567793,57809700,1,2023,13,1-2023
2023-01-17,135.94000244140625,1.008756366745848,63646600,1,2023,17,1-2023
2023-01-18,135.2100067138672,0.9946300153418512,69672800,1,2023,18,1-2023
2023-01-19,135.27000427246094,1.0004437360817584,58280400,1,2023,19,1-2023
2023-01-20,137.8699951171875,1.0192207493354526,80223600,1,2023,20,1-2023
2023-01-23,141.11000061035156,1.023500439601888,81760300,1,2023,23,1-2023
2023-01-24,142.52999877929688,1.01006305834316,66435100,1,2023,24,1-2023
2023-01-25,141.86000061035156,0.9952992480552618,65799300,1,2023,25,1-2023
2023-01-26,143.9600067138672,1.0148033701852557,54105100,1,2023,26,1-2023
2023-01-27,145.92999267578125,1.01368425861378,70555800,1,2023,27,1-2023
2023-01-30,143,0.9799219295358225,64015300,1,2023,30,1-2023
2023-01-31,144.2899932861328,1.0090209320708587,65874500,1,2023,31,1-2023
2023-02-01,145.42999267578125,1.0079007515606975,77663600,2,2023,32,2-2023
2023-02-02,150.82000732421875,1.037062606889171,118339000,2,2023,33,2-2023
2023-02-03,154.5,1.0243998972090642,154357300,2,2023,34,2-2023
2023-02-06,151.72999572753906,0.9820711697575344,69858300,2,2023,37,2-2023
2023-02-07,154.64999389648438,1.0192446994738518,83322600,2,2023,38,2-2023
2023-02-08,151.9199981689453,0.9823472626234541,64120100,2,2023,39,2-2023
2023-02-09,150.8699951171875,0.993088447443304,56007100,2,2023,40,2-2023
2023-02-10,151.00999450683594,1.000927947200765,57450700,2,2023,41,2-2023
2023-02-13,153.85000610351562,1.01880677902118,62199000,2,2023,44,2-2023
2023-02-14,153.1999969482422,0.9957750462821816,61707600,2,2023,45,2-2023
2023-02-15,155.3300018310547,1.0139034264049764,65573800,2,2023,46,2-2023
2023-02-16,153.7100067138672,0.9895706232016305,68167900,2,2023,47,2-2023
2023-02-17,152.5500030517578,0.9924532976940874,59144100,2,2023,48,2-2023
2023-02-21,148.47999572753906,0.9733201753995517,58867200,2,2023,52,2-2023
2023-02-22,148.91000366210938,1.0028960664530149,51011300,2,2023,53,2-2023
2023-02-23,149.39999389648438,1.0032905125399556,48394200,2,2023,54,2-2023
2023-02-24,146.7100067138672,0.9819947303044669,55469600,2,2023,55,2-2023
2023-02-27,147.9199981689453,1.0082475045989059,44998500,2,2023,58,2-2023
2023-02-28,147.41000366210938,0.9965522274665427,50547000,2,2023,59,2-2023
2023-03-01,145.30999755859375,0.985753978350552,55479000,3,2023,60,3-2023
2023-03-02,145.91000366210938,1.004129145369187,52238100,3,2023,61,3-2023
2023-03-03,151.02999877929688,1.0350900897038158,70732300,3,2023,62,3-2023
2023-03-06,153.8300018310547,1.0185393833966025,87558000,3,2023,65,3-2023
2023-03-07,151.60000610351562,0.9855035058116415,56182000,3,2023,66,3-2023
2023-03-08,152.8699951171875,1.0083772359006682,47204800,3,2023,67,3-2023
2023-03-09,150.58999633789062,0.9850853741602525,53833600,3,2023,68,3-2023
2023-03-10,148.5,0.9861212803724283,68572400,3,2023,69,3-2023
