fecha,AAPL.close,variacion_precio,AAPL.volume,mes,year,dia,mes_year
2024-04-19,165,0.9877873960241462,67772100,4,2024,110,4-2024
2024-04-22,165.83999633789062,1.0050908868963069,48116400,4,2024,113,4-2024
2024-04-23,166.89999389648438,1.0063916882658033,49537800,4,2024,114,4-2024
2024-04-24,169.02000427246094,1.0127022795296892,48251800,4,2024,115,4-2024
2024-04-25,169.88999938964844,1.0051472908247303,50558300,4,2024,116,4-2024
2024-04-26,169.3000030517578,0.9965271861792321,44838400,4,2024,117,4-2024
2024-04-29,173.5,1.0248080146044545,68169400,4,2024,120,4-2024
2024-04-30,170.3300018310547,0.9817291171818714,65934800,4,2024,121,4-2024
2024-05-01,169.3000030517578,0.9939529221615432,50383100,5,2024,122,5-2024
2024-05-02,173.02999877929688,1.022031870409351,94214900,5,2024,123,5-2024
2024-05-03,183.3800048828125,1.059816252537326,163224100,5,2024,124,5-2024
2024-05-06,181.7100067138672,0.9908932374060492,78569700,5,2024,127,5-2024
2024-05-07,182.39999389648438,1.0037971886914498,77305800,5,2024,128,5-2024
2024-05-08,182.74000549316406,1.001864098728384,45057100,5,2024,129,5-2024
2024-05-09,184.57000732421875,1.0100142375836973,48983000,5,2024,130,5-2024
2024-05-10,183.0500030517578,0.9917646193198071,50759500,5,2024,131,5-2024
2024-05-13,186.27999877929688,1.0176454284276946,72044800,5,2024,134,5-2024
2024-05-14,187.42999267578125,1.0061734695298494,52393600,5,2024,135,5-2024
2024-05-15,189.72000122070312,1.0122179407480592,70400000,5,2024,136,5-2024
2024-05-16,189.83999633789062,1.000632485327933,52845200,5,2024,137,5-2024
2024-05-17,189.8699951171875,1.0001580213857753,41282900,5,2024,138,5-2024
2024-05-20,191.0399932861328,1.0061621014327367,44361300,5,2024,141,5-2024
2024-05-21,192.35000610351562,1.0068572700137228,42309400,5,2024,142,5-2024
2024-05-22,190.89999389648438,0.9924615952117469,34648500,5,2024,143,5-2024
2024-05-23,186.8800048828125,0.9789419112509155,51005900,5,2024,144,5-2024
2024-05-24,189.97999572753906,1.016588135507972,36294600,5,2024,145,5-2024
2024-05-28,189.99000549316406,1.0000526885243188,52280100,5,2024,149,5-2024
2024-05-29,190.2899932861328,1.001578966178721,53068000,5,2024,150,5-2024
2024-05-30,191.2899932861328,1.0052551370817295,49947900,5,2024,151,5-2024
2024-05-31,192.25,1.0050185934840365,75158300,5,2024,152,5-2024
2024-06-03,194.02999877929688,1.0092587712837289,50080500,6,2024,155,6-2024
2024-06-04,194.35000610351562,1.0016492672588364,47471400,6,2024,156,6-2024
2024-06-05,195.8699951171875,1.00782088482602,54156800,6,2024,157,6-2024
2024-06-06,194.47999572753906,0.9929034593133226,41181800,6,2024,158,6-2024
2024-06-07,196.88999938964844,1.0123920388474592,53103900,6,2024,159,6-2024
2024-06-10,193.1199951171875,0.9808522307676987,97262100,6,2024,162,6-2024
2024-06-11,207.14999389648438,1.0726491255904564,172373300,6,2024,163,6-2024
2024-06-12,213.07000732421875,1.0285783905486992,198134300,6,2024,164,6-2024
2024-06-13,214.24000549316406,1.0054911443597268,97862700,6,2024,165,6-2024
2024-06-14,212.49000549316406,0.9918315909487977,70122700,6,2024,166,6-2024
2024-06-17,216.6699981689453,1.0196714789765287,93728300,6,2024,169,6-2024
2024-06-18,214.2899932861328,0.9890155309783281,79943300,6,2024,170,6-2024
2024-06-20,209.67999267578125,0.9784870934024623,86172500,6,2024,172,6-2024
2024-06-21,207.49000549316406,0.9895555739263905,246421400,6,2024,173,6-2024
2024-06-24,208.13999938964844,1.003132651594179,80727000,6,2024,176,6-2024
2024-06-25,209.07000732421875,1.0044681845743129,56713900,6,2024,177,6-2024
2024-06-26,213.25,1.0199932679454067,66213200,6,2024,178,6-2024
2024-06-27,214.10000610351562,1.003985960626099,49772700,6,2024,179,6-2024
2024-06-28,210.6199951171875,0.9837458622740741,82542700,6,2024,180,6-2024
2024-07-01,216.75,1.0291045723337038,60402900,7,2024,183,7-2024
2024-07-02,220.27000427246094,1.0162399274392662,58046200,7,2024,184,7-2024
2024-07-03,221.5500030517578,1.0058110444203452,37369800,7,2024,185,7-2024
2024-07-05,226.33999633789062,1.0216203711133047,60412400,7,2024,187,7-2024
2024-07-08,227.82000732421875,1.0065388840252463,59085900,7,2024,190,7-2024
2024-07-09,228.67999267578125,1.003774845597027,48076100,7,2024,191,7-2024
2024-07-10,232.97999572753906,1.0188035822524024,62627700,7,2024,192,7-2024
2024-07-11,227.57000732421875,0.9767791720210731,64710600,7,2024,193,7-2024
2024-07-12,230.5399932861328,1.0130508672774383,53046500,7,2024,194,7-2024
2024-07-15,234.39999389648438,1.0167433014781118,62631300,7,2024,197,7-2024
2024-07-16,234.82000732421875,1.0017918662059346,43234300,7,2024,198,7-2024
2024-07-17,228.8800048828125,0.9747040190097396,57345900,7,2024,199,7-2024
2024-07-18,224.17999267578125,0.9794651690546857,66034600,7,2024,200,7-2024
2024-07-19,224.30999755859375,1.0005799129586044,49151500,7,2024,201,7-2024
2024-07-22,223.9600067138672,0.9984397001982261,48201800,7,2024,204,7-2024
2024-07-23,225.00999450683594,1.0046882825571184,39960300,7,2024,205,7-2024
2024-07-24,218.5399932861328,0.9712457162852535,61777600,7,2024,206,7-2024
2024-07-25,217.49000549316406,0.9951954432816605,51391200,7,2024,207,7-2024
2024-07-26,217.9600067138672,1.0021610244555257,41601300,7,2024,208,7-2024
2024-07-29,218.24000549316406,1.001284633743219,36311800,7,2024,211,7-2024
2024-07-30,218.8000030517578,1.0025659711533104,41643800,7,2024,212,7-2024
2024-07-31,222.0800018310547,1.0149908534440055,50036300,7,2024,213,7-2024
2024-08-01,218.36000061035156,0.983249274180333,62501000,8,2024,214,8-2024
2024-08-02,219.86000061035156,1.0068693899789671,105568600,8,2024,215,8-2024
2024-08-05,209.27000427246094,0.9518330014168479,119548600,8,2024,218,8-2024
2024-08-06,207.22999572753906,0.9902517871492664,69660500,8,2024,219,8-2024
2024-08-07,209.82000732421875,1.0124982466345507,63516400,8,2024,220,8-2024
2024-08-08,213.30999755859375,1.016633257613904,47161100,8,2024,221,8-2024
2024-08-09,216.24000549316406,1.0137359147161655,42201600,8,2024,222,8-2024
2024-08-12,217.52999877929688,1.0059655625849195,38028100,8,2024,225,8-2024
2024-08-13,221.27000427246094,1.0171930561952451,44155300,8,2024,226,8-2024
2024-08-14,221.72000122070312,1.0020337006352116,41960600,8,2024,227,8-2024
2024-08-15,224.72000122070312,1.013530579034292,46414000,8,2024,228,8-2024
2024-08-16,226.0500030517578,1.0059184844421056,44340200,8,2024,229,8-2024
2024-08-19,225.88999938964844,0.9992921758020382,40687800,8,2024,232,8-2024
2024-08-20,226.50999450683594,1.0027446771387079,30299000,8,2024,233,8-2024
2024-08-21,226.39999389648438,0.9995143675201129,34765500,8,2024,234,8-2024
2024-08-22,224.52999877929688,0.9917403040300323,43695300,8,2024,235,8-2024
2024-08-23,226.83999633789062,1.010288146667049,38677300,8,2024,236,8-2024
2024-08-26,227.17999267578125,1.0014988376978466,30602200,8,2024,239,8-2024
2024-08-27,228.02999877929688,1.0037415535298864,35934600,8,2024,240,8-2024
2024-08-28,226.49000549316406,0.9932465320599184,38052200,8,2024,241,8-2024
2024-08-29,229.7899932861328,1.0145701254489499,51906300,8,2024,242,8-2024
2024-08-30,229,0.9965621075363839,52990800,8,2024,243,8-2024
2024-09-03,222.77000427246094,0.9727947784823622,50190600,9,2024,247,9-2024
2024-09-04,220.85000610351562,0.9913812536152891,43840200,9,2024,248,9-2024
2024-09-05,222.3800048828125,1.00692777331679,36615400,9,2024,249,9-2024
2024-09-06,220.82000732421875,0.9929849917962911,48423000,9,2024,250,9-2024
2024-09-09,220.91000366210938,1.0004075551802627,67180000,9,2024,253,9-2024
2024-09-10,220.11000061035156,0.9963786019714098,51591000,9,2024,254,9-2024
2024-09-11,222.66000366210938,1.011585130365212,44587100,9,2024,255,9-2024
2024-09-12,222.77000427246094,1.000494029500325,37498200,9,2024,256,9-2024
2024-09-13,222.5,0.9987879684549869,36766600,9,2024,257,9-2024
2024-09-16,216.32000732421875,0.9722247520189606,59357400,9,2024,260,9-2024
2024-09-17,216.7899932861328,1.002172642132032,45519300,9,2024,261,9-2024
2024-09-18,220.69000244140625,1.017989802463465,59894900,9,2024,262,9-2024
2024-09-19,228.8699951171875,1.0370655334871957,66781300,9,2024,263,9-2024
2024-09-20,228.1999969482422,0.9970725818882363,318679900,9,2024,264,9-2024
2024-09-23,226.47000122070312,0.9924189493835469,54146000,9,2024,267,9-2024
2024-09-24,227.3699951171875,1.0039740093241192,43556100,9,2024,268,9-2024
2024-09-25,226.3699951171875,0.9956018822998849,42308700,9,2024,269,9-2024
2024-09-26,227.52000427246094,1.0050802190223052,36636700,9,2024,270,9-2024
2024-09-27,227.7899932861328,1.0011866605511688,34026000,9,2024,271,9-2024
2024-09-30,233,1.0228719736047525,54541900,9,2024,274,9-2024
2024-10-01,226.2100067138672,0.9708583979135931,63285000,10,2024,275,10-2024
2024-10-02,226.77999877929688,1.002519747352073,32880600,10,2024,276,10-2024
2024-10-03,225.6699981689453,0.9951053857645011,34044200,10,2024,277,10-2024
2024-10-04,226.8000030517578,1.0050073332387166,37245100,10,2024,278,10-2024
2024-10-07,221.69000244140625,0.9774691334144938,39505400,10,2024,281,10-2024
2024-10-08,225.77000427246094,1.0184040858230992,31855700,10,2024,282,10-2024
2024-10-09,229.5399932861328,1.016698360908574,33591100,10,2024,283,10-2024
2024-10-10,229.0399932861328,0.9978217303536437,28183500,10,2024,284,10-2024
2024-10-11,227.5500030517578,0.9934946285450087,31759200,10,2024,285,10-2024
2024-10-14,231.3000030517578,1.016479894307657,39882100,10,2024,288,10-2024
2024-10-15,233.85000610351562,1.0110246563688423,64751400,10,2024,289,10-2024
2024-10-16,231.77999877929688,0.9911481408159449,34082200,10,2024,290,10-2024
2024-10-17,232.14999389648438,1.0015963203000091,32993800,10,2024,291,10-2024
2024-10-18,235,1.0122765719510913,46431500,10,2024,292,10-2024
2024-10-21,236.47999572753906,1.0062978541597407,36254500,10,2024,295,10-2024
2024-10-22,235.86000061035156,0.9973782344029564,38846600,10,2024,296,10-2024
2024-10-23,230.75999450683594,0.9783769774852964,52287000,10,2024,297,10-2024
2024-10-24,230.57000732421875,0.9991766892566313,31109500,10,2024,298,10-2024
2024-10-25,231.41000366210938,1.003643129250152,38802300,10,2024,299,10-2024
2024-10-28,233.39999389648438,1.0085994131752432,36087100,10,2024,302,10-2024
2024-10-29,233.6699981689453,1.0011568306749001,35417200,10,2024,303,10-2024
2024-10-30,230.10000610351562,0.9847220777446638,47070900,10,2024,304,10-2024
2024-10-31,225.91000366210938,0.9817905157311413,64370100,10,2024,305,10-2024
2024-11-01,222.91000366210938,0.9867203755859919,65276700,11,2024,306,11-2024
2024-11-04,222.00999450683594,0.9959624550693665,44944500,11,2024,309,11-2024
2024-11-05,223.4499969482422,1.0064862054728887,28111300,11,2024,310,11-2024
2024-11-06,222.72000122070312,0.9967330689751221,54561100,11,2024,311,11-2024
2024-11-07,227.47999572753906,1.0213721016556525,42137700,11,2024,312,11-2024
2024-11-08,226.9600067138672,0.9977141330075693,38328800,11,2024,313,11-2024
2024-11-11,224.22999572753906,0.9879714006628053,42005600,11,2024,316,11-2024
2024-11-12,224.22999572753906,1,40398300,11,2024,317,11-2024
2024-11-13,225.1199951171875,1.0039691361843037,48566200,11,2024,318,11-2024
2024-11-14,228.22000122070312,1.013770460957508,44923900,11,2024,319,11-2024
2024-11-15,225,0.9858908018426081,47923700,11,2024,320,11-2024
2024-11-18,228.02000427246094,1.0134222412109375,44686000,11,2024,323,11-2024
2024-11-19,228.27999877929688,1.0011402267431118,36211800,11,2024,324,11-2024
2024-11-20,229,1.003154026741516,35169600,11,2024,325,11-2024
2024-11-21,228.52000427246094,0.997903948788039,42108300,11,2024,326,11-2024
2024-11-22,229.8699951171875,1.005907539031537,38168300,11,2024,327,11-2024
2024-11-25,232.8699951171875,1.013050855108213,90152800,11,2024,330,11-2024
2024-11-26,235.05999755859375,1.0094043993959125,45986200,11,2024,331,11-2024
2024-11-27,234.92999267578125,0.9994469289366001,33498400,11,2024,332,11-2024
2024-11-29,237.3300018310547,1.0102158482530819,28481400,11,2024,334,11-2024
2024-12-02,239.58999633789062,1.0095225824354257,48137100,12,2024,337,12-2024
2024-12-03,242.64999389648438,1.0127718085285926,38861000,12,2024,338,12-2024
2024-12-04,243.00999450683594,1.0014836209330593,44383900,12,2024,339,12-2024
2024-12-05,243.0399932861328,1.0001234466893336,40033900,12,2024,340,12-2024
2024-12-06,242.83999633789062,0.9991771027247901,36870600,12,2024,341,12-2024
2024-12-09,246.75,1.0161011518739647,44649200,12,2024,344,12-2024
2024-12-10,247.77000427246094,1.0041337559167616,36914800,12,2024,345,12-2024
2024-12-11,246.49000549316406,0.9948339235693384,45205800,12,2024,346,12-2024
2024-12-12,247.9600067138672,1.0059637355995916,32777500,12,2024,347,12-2024
2024-12-13,248.1300048828125,1.0006855870476785,33155300,12,2024,348,12-2024
2024-12-16,251.0399932861328,1.0117276764037249,51694800,12,2024,351,12-2024
2024-12-17,253.47999572753906,1.0097195765880425,51356400,12,2024,352,12-2024
2024-12-18,248.0500030517578,0.9785782201068922,56774100,12,2024,353,12-2024
2024-12-19,249.7899932861328,1.0070146753193627,60882300,12,2024,354,12-2024
2024-12-20,254.49000549316406,1.0188158546513406,147495300,12,2024,355,12-2024
2024-12-23,255.27000427246094,1.003064948573463,40858800,12,2024,358,12-2024
2024-12-24,258.20001220703125,1.0114780737475249,23234700,12,2024,359,12-2024
2024-12-26,259.0199890136719,1.0031757427105896,27237100,12,2024,361,12-2024
2024-12-27,255.58999633789062,0.9867578070370461,42355300,12,2024,362,12-2024
2024-12-30,252.1999969482422,0.9867365724863235,35557500,12,2024,365,12-2024
2024-12-31,250.4199981689453,0.9929421141917691,39480700,12,2024,366,12-2024
2025-01-02,243.85000610351562,0.9737641078449444,55740700,1,2025,2,1-2025
2025-01-03,243.36000061035156,0.9979905454955943,40244100,1,2025,3,1-2025
2025-01-06,245,1.0067389849832975,45045600,1,2025,6,1-2025
2025-01-07,242.2100067138672,0.9886122723014987,40856000,1,2025,7,1-2025
2025-01-08,242.6999969482422,1.0020229974847978,37628900,1,2025,8,1-2025
2025-01-10,236.85000610351562,0.9758962055282838,61710900,1,2025,10,1-2025
2025-01-13,234.39999389648438,0.9896558490863603,49630700,1,2025,13,1-2025
2025-01-14,233.27999877929688,0.9952218637101069,39435300,1,2025,14,1-2025
2025-01-15,237.8699951171875,1.019675910330543,39832000,1,2025,15,1-2025
2025-01-16,228.25999450683594,0.9595997779979893,71759100,1,2025,16,1-2025
2025-01-17,229.97999572753906,1.0075352723302182,68488300,1,2025,17,1-2025
2025-01-21,222.63999938964844,0.9680841965638332,98070400,1,2025,21,1-2025
2025-01-22,223.8300018310547,1.005344962471562,64126500,1,2025,22,1-2025
2025-01-23,223.66000366210938,0.9992405032053137,60234800,1,2025,23,1-2025
2025-01-24,222.77999877929688,0.9960654347294836,54697900,1,2025,24,1-2025
2025-01-27,229.86000061035156,1.0317802400118903,94863400,1,2025,27,1-2025
2025-01-28,238.25999450683594,1.036543956643956,75707600,1,2025,28,1-2025
2025-01-29,239.36000061035156,1.004616830894303,45486100,1,2025,29,1-2025
2025-01-30,237.58999633789062,0.9926052629179999,55658300,1,2025,30,1-2025
2025-01-31,236,0.9933078144602124,101075100,1,2025,31,1-2025
2025-02-03,228.00999450683594,0.9661440445204913,73063300,2,2025,34,2-2025
2025-02-04,232.8000030517578,1.0210078885150724,45067300,2,2025,35,2-2025
2025-02-05,232.47000122070312,0.9985824663800312,39620300,2,2025,36,2-2025
2025-02-06,233.22000122070312,1.003226222721477,29925300,2,2025,37,2-2025
2025-02-07,227.6300048828125,0.9760312309894869,39707200,2,2025,38,2-2025
2025-02-10,227.64999389648438,1.0000878136152664,33115600,2,2025,41,2-2025
2025-02-11,232.6199951171875,1.021831765227119,53718400,2,2025,42,2-2025
2025-02-12,236.8699951171875,1.0182701405262216,45243300,2,2025,43,2-2025
2025-02-13,241.52999877929688,1.0196732543512061,53614100,2,2025,44,2-2025
2025-02-14,244.60000610351562,1.0127106667483736,40896200,2,2025,45,2-2025
2025-02-18,244.47000122070312,0.9994685000835303,48822500,2,2025,49,2-2025
2025-02-19,244.8699951171875,1.0016361676053793,32204200,2,2025,50,2-2025
2025-02-20,245.8300018310547,1.0039204750806965,32316900,2,2025,51,2-2025
2025-02-21,245.5500030517578,0.9988610064792283,53197400,2,2025,52,2-2025
2025-02-24,247.10000610351562,1.0063123723579475,51326400,2,2025,55,2-2025
2025-02-25,247.0399932861328,0.9997571314613498,48013300,2,2025,56,2-2025
2025-02-26,240.36000061035156,0.9729598734726155,44433600,2,2025,57,2-2025
2025-02-27,237.3000030517578,0.9872691065450847,41153600,2,2025,58,2-2025
2025-02-28,241.83999633789062,1.0191318720090474,56833400,2,2025,59,2-2025
2025-03-03,238.02999877929688,0.9842457921919973,47184000,3,2025,62,3-2025
2025-03-04,235.92999267578125,0.991177556970612,53798100,3,2025,63,3-2025
2025-03-05,235.74000549316406,0.9991947306891232,47227600,3,2025,64,3-2025
2025-03-06,235.3300018310547,0.9982607802979743,45170400,3,2025,65,3-2025
2025-03-07,239.07000732421875,1.0158925996008321,46273600,3,2025,66,3-2025
2025-03-10,227.47999572753906,0.9515204281524043,72071200,3,2025,69,3-2025
2025-03-11,220.83999633789062,0.9708106228487827,76137400,3,2025,70,3-2025
2025-03-12,216.97999572753906,0.9825212793227651,62547500,3,2025,71,3-2025
2025-03-13,209.67999267578125,0.9663563314798642,61368300,3,2025,72,3-2025
2025-03-14,213.49000549316406,1.0181706073562968,60107600,3,2025,73,3-2025
2025-03-17,214,1.002388844881323,48073400,3,2025,76,3-2025
2025-03-18,212.69000244140625,0.9938785160813376,42432400,3,2025,77,3-2025
2025-03-19,215.24000549316406,1.0119892943837843,54385400,3,2025,78,3-2025
2025-03-20,214.10000610351562,0.9947035896647725,48862900,3,2025,79,3-2025
2025-03-21,218.27000427246094,1.0194768708550581,94127800,3,2025,80,3-2025
2025-03-24,220.72999572753906,1.0112704054928563,44299500,3,2025,83,3-2025
2025-03-25,223.75,1.0136818934033267,34493600,3,2025,84,3-2025
2025-03-26,221.52999877929688,0.9900782068348464,34466100,3,2025,85,3-2025
2025-03-27,223.85000610351562,1.01047265533789,37094800,3,2025,86,3-2025
2025-03-28,217.89999389648438,0.9734196468849781,39818600,3,2025,87,3-2025
2025-03-31,222.1300048828125,1.0194126255383817,65299300,3,2025,90,3-2025
2025-04-01,223.19000244140625,1.0047719692760686,36412700,4,2025,91,4-2025
2025-04-02,223.88999938964844,1.0031363275262564,35905900,4,2025,92,4-2025
2025-04-03,203.19000244140625,0.9075438965354732,103419000,4,2025,93,4-2025
2025-04-04,188.3800048828125,0.9271125676428666,125910900,4,2025,94,4-2025
2025-04-07,181.4600067138672,0.9632657501349461,160466300,4,2025,97,4-2025
2025-04-08,172.4199981689453,0.9501818130141674,120859500,4,2025,98,4-2025
2025-04-09,198.85000610351562,1.1532885292613966,184395900,4,2025,99,4-2025
2025-04-10,190.4199981689453,0.9576061972551215,121880000,4,2025,100,4-2025
2025-04-11,198.14999389648438,1.0405944533235465,87435900,4,2025,101,4-2025
2025-04-14,202.52000427246094,1.022054052538904,101352900,4,2025,104,4-2025
2025-04-15,202.13999938964844,0.9981236180387333,51343900,4,2025,105,4-2025
2025-04-16,194.27000427246094,0.9610666115516446,59732400,4,2025,106,4-2025
2025-04-17,196.97999572753906,1.0139496134013433,51334300,4,2025,107,4-2025
2025-04-21,193.16000366210938,0.9806072081009004,46742500,4,2025,111,4-2025
2025-04-22,199.74000549316406,1.0340650326480887,52976400,4,2025,112,4-2025
2025-04-23,204.60000610351562,1.0243316335070287,52929200,4,2025,113,4-2025
2025-04-24,208.3699951171875,1.0184261432121584,47311000,4,2025,114,4-2025
2025-04-25,209.27999877929688,1.0043672490446505,38222300,4,2025,115,4-2025
2025-04-28,210.13999938964844,1.00410933015753,38743100,4,2025,118,4-2025
2025-04-29,211.2100067138672,1.0050918784016682,36827600,4,2025,119,4-2025
2025-04-30,212.5,1.006107633374968,52286500,4,2025,120,4-2025
2025-05-01,213.32000732421875,1.0038588579963235,57365700,5,2025,121,5-2025
2025-05-02,205.35000610351562,0.9626382854535076,101010600,5,2025,122,5-2025
2025-05-05,198.88999938964844,0.9685414827277349,69018500,5,2025,125,5-2025
2025-05-06,198.50999450683594,0.9980893715924448,51216500,5,2025,126,5-2025
2025-05-07,196.25,0.9886152104711377,68536700,5,2025,127,5-2025
2025-05-08,197.49000549316406,1.0063184993282246,50478900,5,2025,128,5-2025
2025-05-09,198.52999877929688,1.005266055279789,36453900,5,2025,129,5-2025
2025-05-12,210.7899932861328,1.0617538638100996,63775800,5,2025,132,5-2025
2025-05-13,212.92999267578125,1.0101522816917763,51909300,5,2025,133,5-2025
2025-05-14,212.3300018310547,0.9971822154446783,49325800,5,2025,134,5-2025
2025-05-15,211.4499969482422,0.9958554849751629,45029500,5,2025,135,5-2025
2025-05-16,211.25999450683594,0.9991014308623861,54737900,5,2025,136,5-2025
2025-05-19,208.77999877929688,0.9882609306445911,46140500,5,2025,139,5-2025
2025-05-20,206.86000061035156,0.990803725547604,42496600,5,2025,140,5-2025
2025-05-21,202.08999633789062,0.9769409056444611,59211800,5,2025,141,5-2025
2025-05-22,201.36000061035156,0.996387769108974,46742400,5,2025,142,5-2025
2025-05-23,195.27000427246094,0.9697556797803389,78432900,5,2025,143,5-2025
2025-05-27,200.2100067138672,1.0252983168603482,56288500,5,2025,147,5-2025
2025-05-28,200.4199981689453,1.0010488559414428,45339700,5,2025,148,5-2025
2025-05-29,199.9499969482422,0.9976549185460678,51396800,5,2025,149,5-2025
